qseqid,sseqid,pident
NP_570241.1,YP_010085779.1,0.811
YP_001293275.1,YP_010085779.1,0.811
NP_659656.1,YP_010085779.1,0.809
NP_938339.1,YP_010085779.1,0.803
NP_051795.1,YP_010085779.1,0.803
NP_073469.1,YP_010085779.1,0.802
NP_051970.1,YP_010085779.1,0.8
YP_009329717.1,YP_010085779.1,0.787
YP_009702612.1,YP_009703653.1,0.967
NP_042739.1,YP_009703653.1,0.967
YP_009408236.1,YP_010085512.1,0.749
YP_001293275.1,YP_009408289.1,0.814
YP_009408039.1,YP_009408289.1,0.813
NP_659656.1,YP_009408289.1,0.81
NP_051795.1,YP_009408289.1,0.808
NP_938339.1,YP_009408289.1,0.808
NP_073469.1,YP_009408289.1,0.807
NP_051970.1,YP_009408289.1,0.806
YP_009329717.1,YP_009408289.1,0.793
YP_009408289.1,YP_009408491.1,0.951
YP_004821445.1,YP_009408289.1,0.91
YP_009281858.1,YP_009408289.1,0.882
NP_536530.1,YP_009408289.1,0.881
YP_009408289.1,YP_010085219.1,0.773
YP_009408289.1,YP_010085383.1,0.773
NP_044046.1,YP_009408289.1,0.774
YP_010085779.1,YP_232993.1,0.955
YP_009408289.1,YP_717420.1,0.879
NP_671613.1,YP_009408289.1,0.878
YP_009143419.1,YP_009408289.1,0.878
NP_042140.1,YP_009408289.1,0.877
YP_009408289.1,YP_010377100.1,0.877
NP_570499.1,YP_009408289.1,0.875
YP_010788807.1,YP_010841833.1,0.803
YP_003986853.1,YP_010788807.1,0.803
YP_010777263.1,YP_010788807.1,0.803
NP_044041.1,YP_010085563.1,0.648
NP_042135.1,NP_044041.1,0.647
NP_044041.1,YP_009281853.1,0.647
YP_009408289.1,YP_010509321.1,0.875
YP_009408289.1,YP_227468.1,0.816
NP_570241.1,YP_009408289.1,0.816
NP_150518.1,YP_009408289.1,0.815
YP_004894460.1,YP_010776273.1,0.919
YP_004894460.1,YP_010788949.1,0.905
NP_044041.1,YP_010085214.1,0.706
NP_044041.1,NP_536525.1,0.649
NP_044041.1,YP_717415.1,0.648
NP_044041.1,YP_009408486.1,0.643
NP_044041.1,YP_004821439.1,0.634
NP_044041.1,YP_009112803.1,0.619
NP_044041.1,YP_227463.1,0.627
YP_009408438.1,YP_010085512.1,0.749
YP_009702494.1,YP_009703342.1,0.971
YP_009702494.1,YP_009703696.1,0.971
YP_009282804.1,YP_009408289.1,0.881
YP_009408289.1,YP_010085568.1,0.881
NP_619907.1,YP_009408289.1,0.88
YP_009408289.1,YP_232993.1,0.88
YP_010779499.1,YP_010788807.1,0.882
YP_009703498.1,YP_009703653.1,0.966
YP_009703287.1,YP_009703653.1,0.965
YP_009703101.1,YP_009703653.1,0.965
YP_009703653.1,YP_009927169.1,0.952
YP_009702779.1,YP_009703653.1,0.931
YP_009282890.1,YP_010085656.1,0.661
YP_009282890.1,YP_010085865.1,0.65
NP_570592.1,YP_009282890.1,0.667
YP_010085150.1,YP_010085314.1,0.961
YP_004894336.1,YP_010841537.1,0.509
YP_009281944.1,YP_009282890.1,0.78
YP_009282890.1,YP_010377173.1,0.671
NP_619994.1,YP_009282890.1,0.66
YP_009702451.1,YP_009703653.1,0.967
YP_009702292.1,YP_009703653.1,0.967
NP_044041.1,NP_671608.1,0.649
NP_044041.1,NP_570494.1,0.649
NP_044041.1,YP_010509316.1,0.649
NP_044041.1,YP_010377095.1,0.649
YP_004894496.1,YP_010776310.1,0.96
YP_010780958.1,YP_010782300.1,0.91
YP_009182006.1,YP_031586.1,0.958
YP_009702336.1,YP_009702494.1,0.971
YP_009702494.1,YP_009703541.1,0.97
YP_009702494.1,YP_009703857.1,0.968
YP_009702494.1,YP_009927213.1,0.966
YP_009702494.1,YP_009702822.1,0.945
YP_009702494.1,YP_009702987.1,0.944
YP_010776411.1,YP_010788807.1,0.96
YP_007354447.1,YP_010788807.1,0.886
YP_010788807.1,YP_010789800.1,0.886
YP_003212956.1,YP_004063556.1,0.932
YP_003212956.1,YP_004062022.1,0.879
YP_003212956.1,YP_009664933.1,0.863
YP_003212956.1,YP_007676167.1,0.829
YP_001498788.1,YP_009325819.1,0.86
YP_001425677.1,YP_001425684.1,0.649
YP_009408054.1,YP_010085794.1,0.762
YP_009506668.1,YP_031586.1,0.969
YP_010793829.1,YP_031586.1,0.965
YP_001648230.2,YP_003212956.1,0.965
YP_003986586.1,YP_010777013.1,0.76
NP_044041.1,YP_010085378.1,0.696
NP_044041.1,YP_008658497.1,0.698
NP_044041.1,YP_009143414.1,0.655
NP_044041.1,YP_010085774.1,0.65
NP_044041.1,YP_009282799.1,0.649
YP_009046289.1,YP_009177051.1,0.833
NP_039015.1,YP_009177051.1,0.833
YP_009143386.1,YP_009282771.1,0.921
YP_009143386.1,YP_010509288.1,0.887
NP_671580.1,YP_009143386.1,0.886
YP_009143386.1,YP_232960.1,0.885
YP_009143386.1,YP_717388.1,0.885
YP_001425677.1,YP_009701715.1,0.638
YP_001425677.1,YP_009325600.1,0.616
YP_003212956.1,YP_004061559.1,0.786
YP_001425677.1,YP_001497243.1,0.657
YP_001425677.1,YP_001425691.1,0.647
YP_001427032.1,YP_001498788.1,0.682
YP_001498788.1,YP_009665540.1,0.912
NP_048939.2,YP_001498788.1,0.891
YP_003212956.1,YP_009172901.1,0.965
YP_001293262.1,YP_010085368.1,0.743
NP_150585.1,YP_001293342.1,0.925
NP_150585.1,NP_659721.1,0.923
NP_078748.1,YP_009342073.1,0.656
NP_078748.1,YP_073738.1,0.649
NP_619941.1,YP_233026.1,0.961
YP_010509354.1,YP_233026.1,0.959
NP_570532.1,YP_233026.1,0.957
NP_536562.1,YP_233026.1,0.953
YP_010085603.1,YP_233026.1,0.953
YP_009143452.1,YP_233026.1,0.933
NP_042155.1,NP_619922.1,0.954
NP_536545.1,NP_619922.1,0.95
NP_619922.1,YP_009143434.1,0.936
NP_619922.1,YP_004821461.1,0.849
YP_009177051.1,YP_009447969.1,0.834
YP_009408322.1,YP_233026.1,0.903
NP_570273.1,YP_233026.1,0.839
NP_659688.1,YP_233026.1,0.843
YP_005296321.1,YP_233026.1,0.81
NP_044080.1,YP_233026.1,0.785
YP_009177160.1,YP_233026.1,0.779
YP_010085252.1,YP_233026.1,0.781
NP_955286.1,YP_233026.1,0.776
YP_009046420.1,YP_233026.1,0.774
YP_009046186.1,YP_233026.1,0.773
YP_009480652.1,YP_233026.1,0.763
YP_003457407.1,YP_233026.1,0.743
YP_001425677.1,YP_001497236.1,0.558
YP_001425677.1,YP_009325601.1,0.517
YP_010085368.1,YP_010085554.1,0.758
YP_009408026.1,YP_010085368.1,0.749
YP_233026.1,YP_784337.1,0.73
YP_009162498.1,YP_233026.1,0.5
NP_051957.1,NP_150505.1,0.856
NP_051957.1,YP_001293262.1,0.856
NP_051957.1,NP_570228.1,0.855
NP_051957.1,NP_659643.1,0.854
NP_051957.1,YP_009408026.1,0.836
NP_051957.1,NP_619894.1,0.826
NP_051957.1,YP_010085554.1,0.826
YP_006347626.1,YP_010793847.1,0.754
YP_003797.1,YP_006347626.1,0.753
NP_048747.2,YP_001498556.1,0.915
NP_048747.2,YP_009665422.1,0.909
YP_009408185.1,YP_009408386.1,0.979
YP_009408386.1,YP_009408581.1,0.922
NP_051957.1,NP_570486.1,0.824
YP_009408039.1,YP_010085779.1,0.813
NP_671560.1,YP_009282750.1,0.902
NP_042087.1,YP_009282750.1,0.902
YP_009282750.1,YP_717366.1,0.901
YP_009282750.1,YP_010085512.1,0.901
YP_009282750.1,YP_010509268.1,0.9
NP_536478.1,YP_009282750.1,0.9
YP_004061851.1,YP_004062103.1,0.792
YP_004821409.1,YP_009408255.1,0.828
YP_004821409.1,YP_009408457.1,0.822
YP_004062103.1,YP_009172985.1,0.793
YP_001648316.1,YP_004062103.1,0.792
NP_051957.1,YP_717407.1,0.822
NP_051957.1,YP_010509308.1,0.822
NP_619992.1,NP_671684.1,0.913
NP_957878.1,YP_233026.1,0.739
NP_042106.1,YP_010509287.1,0.953
NP_042106.1,YP_009282770.1,0.873
NP_048747.2,YP_009325702.1,0.851
NP_536541.1,YP_009143430.1,0.924
NP_536541.1,YP_009408300.1,0.857
NP_536541.1,YP_009408502.1,0.856
YP_010781283.1,YP_010782277.1,0.915
YP_004061790.1,YP_007674779.1,0.649
YP_004061790.1,YP_009172610.1,0.625
YP_004732838.1,YP_654659.1,0.654
NP_051719.1,NP_051873.1,1.0
NP_051957.1,NP_938326.1,0.857
YP_009408289.1,YP_010085779.1,0.883
YP_009408491.1,YP_010085779.1,0.881
YP_004821445.1,YP_010085779.1,0.865
YP_010085779.1,YP_227468.1,0.815
NP_536541.1,YP_009282815.1,0.924
YP_009282791.1,YP_010085554.1,0.94
YP_009282791.1,YP_009408026.1,0.839
NP_051957.1,NP_671600.1,0.821
NP_051957.1,YP_009282791.1,0.821
NP_051957.1,YP_005296275.1,0.82
NP_051957.1,YP_009281845.1,0.821
NP_051957.1,YP_009329703.1,0.819
NP_051957.1,NP_536517.1,0.819
NP_051957.1,YP_009408276.1,0.819
NP_051957.1,YP_009143406.1,0.819
NP_051957.1,YP_004821431.1,0.807
NP_051957.1,YP_008658488.1,0.791
NP_051782.1,NP_051957.1,0.949
NP_051957.1,YP_227455.1,0.868
NP_051957.1,NP_073456.1,0.859
YP_010776090.1,YP_010789151.1,0.848
YP_009408506.1,YP_010085794.1,0.862
YP_009408304.1,YP_010085794.1,0.858
YP_001293262.1,YP_009282791.1,0.823
YP_003406892.1,YP_009094634.1,0.9
NP_042773.1,YP_009702327.1,0.915
YP_009282791.1,YP_010085368.1,0.759
YP_003824.1,YP_009182052.1,0.915
YP_009702446.1,YP_009702774.1,0.951
YP_004894802.1,YP_010776596.1,0.585
YP_004821453.1,YP_009408296.1,0.886
NP_042773.1,YP_009702646.1,0.831
NP_042773.1,YP_009703136.1,0.834
NP_536541.1,NP_619918.1,0.962
NP_536541.1,NP_570510.1,0.96
NP_536541.1,YP_010085790.1,0.949
YP_010779351.1,YP_010788663.1,0.739
NP_957856.1,YP_009389367.1,0.732
YP_003843.1,YP_010793898.1,0.959
YP_003843.1,YP_006347694.1,0.955
YP_003843.1,YP_031619.1,0.953
NP_536521.1,YP_009143410.1,0.912
NP_536521.1,YP_009408280.1,0.848
NP_536521.1,YP_009408030.1,0.74
YP_004062103.1,YP_009173227.1,0.789
YP_003213031.1,YP_004062103.1,0.577
YP_004061614.1,YP_004062103.1,0.755
YP_004062103.1,YP_009465906.1,0.608
YP_009255043.1,YP_009310282.1,0.639
YP_005296288.1,YP_010085779.1,0.781
YP_008658502.1,YP_010085779.1,0.782
YP_003987159.1,YP_010777556.1,0.994
NP_051957.1,NP_955205.1,0.735
NP_051957.1,YP_009480607.1,0.735
NP_051957.1,YP_003457361.1,0.721
NP_042773.1,YP_009702978.1,0.853
NP_042773.1,YP_009703331.1,0.836
NP_042106.1,YP_232959.1,0.957
YP_009094655.1,YP_009506801.1,0.78
YP_009094655.1,YP_009238657.1,0.77
YP_004347024.1,YP_009094655.1,0.782
YP_009094655.1,YP_009345560.1,0.78
YP_010777368.1,YP_010789681.1,0.511
YP_010789681.1,YP_010841695.1,0.51
YP_003986961.1,YP_010789681.1,0.503
YP_009702834.1,YP_009702999.1,0.965
YP_009702348.1,YP_009702999.1,0.952
NP_051957.1,YP_009177121.1,0.74
NP_042127.1,NP_051957.1,0.824
NP_051957.1,YP_010085766.1,0.824
NP_051957.1,YP_010377087.1,0.824
NP_051957.1,YP_232980.1,0.823
NP_619874.1,YP_010085746.1,0.954
NP_619874.1,YP_232959.1,0.951
NP_619874.1,YP_717387.1,0.95
NP_619874.1,YP_010509287.1,0.948
NP_042106.1,NP_619874.1,0.942
NP_619874.1,YP_009282770.1,0.877
NP_619874.1,YP_009143385.1,0.879
NP_619874.1,YP_009408255.1,0.776
YP_004821461.1,YP_010085794.1,0.845
NP_039100.1,NP_051957.1,0.741
NP_051957.1,YP_009046131.1,0.739
NP_051957.1,YP_009448056.1,0.739
NP_044030.1,NP_051957.1,0.757
NP_051957.1,YP_010085368.1,0.752
NP_051957.1,YP_010085204.1,0.751
NP_051957.1,YP_009268789.1,0.747
NP_051957.1,YP_009046368.1,0.741
YP_009702597.1,YP_009927152.1,0.92
NP_619874.1,YP_009408457.1,0.774
YP_010789339.1,YP_010790217.1,0.96
YP_007354865.1,YP_010790217.1,0.915
YP_010777831.1,YP_010790217.1,0.544
YP_009702597.1,YP_009703638.1,0.963
YP_009702277.1,YP_009702597.1,0.96
NP_051957.1,NP_957965.1,0.718
NP_051957.1,NP_957833.1,0.715
NP_051957.1,YP_009389342.1,0.714
NP_051957.1,YP_784289.1,0.684
YP_003986703.1,YP_010776174.1,0.669
YP_004894356.1,YP_010776174.1,0.951
YP_010776174.1,YP_010789052.1,0.943
YP_010790217.1,YP_010842375.1,0.54
YP_009703305.1,YP_009703829.1,0.968
NP_042754.1,YP_009703829.1,0.967
YP_009702959.1,YP_009703829.1,0.946
NP_150532.1,YP_010085794.1,0.744
YP_001293289.1,YP_010085794.1,0.742
NP_659670.1,YP_010085794.1,0.74
NP_570255.1,YP_010085794.1,0.736
YP_007354573.1,YP_010779351.1,0.891
YP_004894742.1,YP_010779351.1,0.739
YP_009702597.1,YP_009703085.1,0.96
YP_009702597.1,YP_009703484.1,0.96
YP_009702597.1,YP_009703799.1,0.959
NP_051800.1,YP_227472.1,0.777
NP_051975.1,YP_227472.1,0.773
YP_010776174.1,YP_010841559.1,0.712
NP_957849.1,YP_009112811.1,0.855
YP_007354449.1,YP_010779495.1,0.796
YP_004062103.1,YP_009665020.1,0.817
YP_004062103.1,YP_009172731.1,0.8
YP_004821409.1,YP_717387.1,0.743
YP_004821409.1,YP_010509287.1,0.741
NP_619874.1,YP_004821409.1,0.74
YP_004821409.1,YP_009143385.1,0.74
NP_570465.1,YP_004821409.1,0.739
NP_042106.1,YP_004821409.1,0.738
NP_570255.1,NP_570514.1,0.729
NP_042155.1,NP_570255.1,0.731
YP_010776174.1,YP_010777119.1,0.669
YP_007354212.1,YP_010776174.1,0.812
YP_010776174.1,YP_010779753.1,0.785
YP_010776174.1,YP_010789566.1,0.787
YP_010776174.1,YP_010781285.1,0.696
YP_010776174.1,YP_010782273.1,0.717
YP_001293279.1,YP_227472.1,0.801
NP_150522.1,YP_227472.1,0.801
NP_064863.1,YP_008003621.1,0.712
YP_004347006.1,YP_009345574.1,0.868
YP_004347006.1,YP_009254794.1,0.579
YP_009182043.1,YP_009508676.1,0.962
YP_009182043.1,YP_009259431.1,0.952
YP_009182043.1,YP_164223.1,0.71
YP_009408044.1,YP_227472.1,0.802
NP_659660.1,YP_227472.1,0.795
NP_938343.1,YP_227472.1,0.778
NP_570255.1,YP_001293289.1,0.799
NP_051810.1,NP_570255.1,0.8
YP_004821409.1,YP_009282770.1,0.747
YP_010776460.1,YP_010789846.1,0.778
YP_007354498.1,YP_010776460.1,0.776
YP_010776460.1,YP_010779439.1,0.769
YP_005296288.1,YP_010085219.1,0.787
YP_009329717.1,YP_010085219.1,0.778
YP_009408491.1,YP_010085219.1,0.773
YP_010776460.1,YP_010788753.1,0.908
YP_003986988.1,YP_010789653.1,0.734
YP_003986988.1,YP_010841664.1,0.726
YP_003986988.1,YP_010780816.1,0.651
YP_003986988.1,YP_010782120.1,0.646
YP_009177056.1,YP_009447975.1,0.857
NP_955105.1,YP_009447975.1,0.821
YP_008357464.1,YP_009010469.1,0.988
YP_001426596.1,YP_001497366.1,0.471
YP_008003761.1,YP_009001703.1,0.66
YP_009702767.1,YP_009702932.1,0.944
YP_003843.1,YP_009506702.1,0.95
YP_003843.1,YP_009259394.1,0.947
YP_003843.1,YP_164152.1,0.571
YP_008004214.1,YP_008004516.1,0.947
YP_003406996.1,YP_009506931.1,0.683
YP_003406996.1,YP_009345349.1,0.673
NP_570255.1,YP_010377115.1,0.732
NP_570255.1,NP_619922.1,0.732
NP_570255.1,NP_671628.1,0.731
NP_536545.1,NP_570255.1,0.73
YP_001648114.2,YP_009172799.1,0.994
YP_003212860.1,YP_009172799.1,0.993
YP_009702138.1,YP_762445.1,0.57
YP_001110982.1,YP_009702138.1,0.989
YP_010085604.1,YP_010085812.1,0.691
YP_009281892.1,YP_010085812.1,0.621
YP_009282838.1,YP_010085812.1,0.589
YP_001110882.1,YP_009701686.1,0.969
YP_009447974.1,YP_010085219.1,0.806
YP_010085219.1,YP_227468.1,0.796
NP_051970.1,YP_010085219.1,0.793
NP_150518.1,YP_010085219.1,0.792
YP_010789346.1,YP_010790210.1,0.977
YP_009010438.1,YP_009010903.1,0.924
YP_009010664.1,YP_009010903.1,0.772
YP_004732853.1,YP_009010903.1,0.768
YP_010085219.1,YP_010085383.1,0.945
NP_044046.1,YP_010085219.1,0.863
NP_536496.1,YP_004821409.1,0.746
YP_004821409.1,YP_232959.1,0.743
YP_004894500.1,YP_010789695.1,0.47
YP_010776314.1,YP_010789695.1,0.466
YP_010788910.1,YP_010789695.1,0.463
YP_010782039.1,YP_010789695.1,0.389
YP_010777354.1,YP_010789695.1,0.343
YP_010789695.1,YP_010841709.1,0.339
NP_051985.1,NP_570255.1,0.797
NP_570255.1,YP_009329732.1,0.766
NP_570255.1,YP_009408054.1,0.766
NP_570255.1,NP_938353.1,0.764
NP_570255.1,YP_009281873.1,0.744
YP_001426032.1,YP_009701839.1,0.885
YP_004894341.1,YP_010776161.1,0.954
YP_008357422.1,YP_009010903.1,0.937
YP_008658501.1,YP_009112807.1,0.666
YP_008003891.1,YP_008004199.1,0.872
YP_008003891.1,YP_008004501.1,0.872
YP_004894341.1,YP_010789068.1,0.943
YP_004894341.1,YP_010779769.1,0.819
YP_009702274.1,YP_009703635.1,0.97
YP_009702274.1,YP_009703796.1,0.97
YP_009702274.1,YP_009703265.1,0.97
YP_009702274.1,YP_009702594.1,0.97
YP_007674885.1,YP_009173022.1,0.898
NP_064863.1,YP_008004208.1,0.799
NP_064863.1,YP_008003902.1,0.737
YP_009702660.1,YP_009927218.1,0.985
YP_004821409.1,YP_010085746.1,0.746
NP_671579.1,YP_004821409.1,0.746
YP_004821409.1,YP_010377066.1,0.746
YP_009702805.1,YP_009927195.1,0.963
YP_009702970.1,YP_009927195.1,0.957
YP_001110968.1,YP_009702124.1,0.969
YP_009702660.1,YP_009703150.1,0.986
NP_042787.1,YP_009702660.1,0.986
YP_009702660.1,YP_009703546.1,0.986
YP_009702499.1,YP_009702660.1,0.986
YP_009702477.1,YP_009927195.1,0.974
YP_003986988.1,YP_010777393.1,0.94
YP_003986988.1,YP_004894454.1,0.752
YP_009701601.1,YP_009702138.1,0.962
YP_009702341.1,YP_009702660.1,0.985
NP_957977.1,YP_009112807.1,0.897
NP_957845.1,YP_009112807.1,0.878
YP_003457373.1,YP_009112807.1,0.876
YP_009112807.1,YP_009389355.1,0.876
NP_570255.1,YP_004821461.1,0.739
NP_570255.1,YP_717435.1,0.734
NP_570255.1,YP_233008.1,0.733
YP_010776540.1,YP_010780241.1,0.642
YP_004894742.1,YP_010780241.1,0.642
YP_010779351.1,YP_010780241.1,0.64
YP_010780241.1,YP_010789929.1,0.635
YP_010777479.1,YP_010780241.1,0.614
NP_659643.1,YP_003457361.1,0.707
YP_003457361.1,YP_010085368.1,0.708
YP_009172559.1,YP_009173078.1,0.662
YP_009173078.1,YP_009227167.1,0.518
YP_009172838.1,YP_009173078.1,0.504
YP_003212895.1,YP_009173078.1,0.526
YP_003986988.1,YP_010776268.1,0.76
YP_003986988.1,YP_007354303.1,0.741
YP_009506722.1,YP_031639.1,0.963
YP_009182043.1,YP_031639.1,0.962
YP_006347653.1,YP_031639.1,0.962
YP_009272759.1,YP_031639.1,0.956
YP_003817.1,YP_031639.1,0.953
YP_009259431.1,YP_031639.1,0.953
YP_031639.1,YP_164223.1,0.711
NP_671686.1,YP_010085657.1,0.969
YP_009282819.1,YP_010085794.1,0.936
YP_009143434.1,YP_010085794.1,0.931
YP_009281873.1,YP_010085794.1,0.934
YP_009112764.1,YP_009408242.1,0.575
NP_043990.1,YP_009408242.1,0.572
YP_004894390.1,YP_010789016.1,0.955
NP_570255.1,YP_009143434.1,0.739
NP_570255.1,YP_009408506.1,0.742
YP_010780087.1,YP_010781363.1,0.934
YP_009703385.1,YP_009703719.1,0.968
YP_009702359.1,YP_009703385.1,0.968
NP_042805.1,YP_009703385.1,0.968
YP_009703385.1,YP_009703564.1,0.968
YP_009703010.1,YP_009703385.1,0.943
YP_009702990.1,YP_009703860.1,0.883
YP_009325690.1,YP_009665403.1,0.888
YP_009702495.1,YP_009702988.1,0.945
YP_009702495.1,YP_009702823.1,0.942
YP_001497684.1,YP_009325690.1,0.874
YP_001498511.1,YP_009325690.1,0.888
YP_004347308.1,YP_009345270.1,0.92
YP_004347308.1,YP_009507014.1,0.846
YP_004347308.1,YP_009094792.1,0.702
YP_009508676.1,YP_031639.1,0.964
YP_009666160.1,YP_010796897.1,0.971
YP_009272719.1,YP_010793830.1,0.97
YP_009272719.1,YP_009508637.1,0.968
YP_010779510.1,YP_010841823.1,0.748
YP_010777273.1,YP_010779510.1,0.706
NP_536535.1,YP_010377105.1,0.959
YP_009703148.1,YP_009703860.1,0.95
NP_042785.1,YP_009703860.1,0.95
YP_009702497.1,YP_009703860.1,0.95
YP_009702495.1,YP_009703697.1,0.977
YP_009702495.1,YP_009703858.1,0.977
YP_009702495.1,YP_009702656.1,0.977
YP_009702337.1,YP_009702495.1,0.977
NP_042783.1,YP_009702495.1,0.977
YP_009702495.1,YP_009703146.1,0.978
YP_009702495.1,YP_009703542.1,0.978
YP_010776249.1,YP_010788976.1,0.872
YP_010782039.1,YP_010841709.1,0.352
YP_010776314.1,YP_010782039.1,0.372
YP_010776314.1,YP_010841709.1,0.345
YP_010777263.1,YP_010841833.1,0.802
YP_009345453.1,YP_009506829.1,0.922
YP_009238702.1,YP_009345453.1,0.921
YP_009094637.1,YP_009345453.1,0.78
YP_003406895.1,YP_009345453.1,0.778
YP_009254935.1,YP_009345453.1,0.774
YP_005296275.1,YP_227455.1,0.826
NP_570228.1,YP_005296275.1,0.82
NP_938326.1,YP_005296275.1,0.814
NP_619870.1,YP_009408453.1,0.844
YP_009702855.1,YP_009927246.1,0.94
YP_009666167.1,YP_010796897.1,0.971
YP_009259473.1,YP_009272719.1,0.947
YP_001498232.1,YP_009325562.1,0.915
YP_001426104.1,YP_001498232.1,0.696
YP_001498232.1,YP_009701871.1,0.687
YP_001426601.1,YP_001498232.1,0.68
YP_009143424.1,YP_010377105.1,0.928
YP_009281863.1,YP_010377105.1,0.926
YP_009282809.1,YP_010377105.1,0.923
YP_004821450.1,YP_010377105.1,0.851
YP_009408044.1,YP_010377105.1,0.777
YP_003987128.1,YP_010777526.1,0.906
YP_010085866.1,YP_717522.1,0.926
YP_010781103.1,YP_010782488.1,0.868
NP_619912.1,YP_010377105.1,0.959
NP_042145.1,YP_010377105.1,0.954
NP_570504.1,YP_010377105.1,0.95
YP_009282770.1,YP_232959.1,0.882
YP_008004599.1,YP_009665942.1,0.965
YP_009282770.1,YP_010509287.1,0.88
YP_003778.1,YP_009272719.1,0.964
YP_009272719.1,YP_031587.1,0.962
YP_006347603.1,YP_009272719.1,0.96
YP_009182007.1,YP_009272719.1,0.959
YP_009272719.1,YP_009506669.1,0.958
YP_004063491.1,YP_009172554.1,0.851
YP_004061702.1,YP_009172554.1,0.699
YP_003986825.1,YP_010841871.1,0.634
YP_009329717.1,YP_009408491.1,0.792
YP_009408491.1,YP_010085383.1,0.773
YP_001498232.1,YP_009665265.1,1.0
YP_001497355.1,YP_001498232.1,0.989
NP_048459.2,YP_001498232.1,0.94
YP_009702999.1,YP_009927225.1,0.952
YP_009702999.1,YP_009703157.1,0.951
YP_010780241.1,YP_010781523.1,0.925
YP_007354573.1,YP_010780241.1,0.646
YP_010780241.1,YP_010788663.1,0.643
YP_009703145.1,YP_009703541.1,0.97
NP_042782.1,YP_009703541.1,0.97
YP_010509251.1,YP_232924.1,1.0
YP_010779510.1,YP_010780508.1,0.702
YP_003457361.1,YP_009389342.1,0.897
YP_003457361.1,YP_009408026.1,0.721
YP_003457361.1,YP_010085554.1,0.721
YP_009010313.1,YP_009010782.1,0.961
YP_008357318.1,YP_009010313.1,0.961
NP_570499.1,YP_009408491.1,0.873
NP_150518.1,YP_009408491.1,0.815
YP_009281873.1,YP_009408304.1,0.854
NP_619922.1,YP_009408304.1,0.852
YP_009408304.1,YP_009408506.1,0.953
YP_010777236.1,YP_010841871.1,0.633
YP_004894633.1,YP_010841871.1,0.659
YP_007354087.1,YP_010779889.1,0.883
NP_149508.1,YP_009046706.1,0.629
YP_009272719.1,YP_164155.1,0.655
YP_010788776.1,YP_010841871.1,0.57
YP_007354228.1,YP_010789035.1,0.73
YP_007354228.1,YP_010777131.1,0.705
YP_003986717.1,YP_007354228.1,0.705
YP_007354228.1,YP_010841576.1,0.69
YP_008658520.1,YP_010085794.1,0.712
NP_044046.1,YP_009408491.1,0.773
YP_009282804.1,YP_009408491.1,0.878
YP_009408304.1,YP_233008.1,0.853
YP_008357381.1,YP_009010383.1,0.963
YP_003457361.1,YP_009282791.1,0.716
YP_001293262.1,YP_003457361.1,0.709
NP_042794.1,YP_009702999.1,0.952
YP_008004022.1,YP_008004626.1,0.867
NP_042758.1,YP_009702470.1,0.974
YP_009702470.1,YP_009702798.1,0.962
NP_619816.1,YP_010509233.1,0.864
YP_010085688.1,YP_010509233.1,0.816
YP_010377011.1,YP_010509233.1,0.83
NP_957928.1,YP_009112758.1,0.777
YP_009112758.1,YP_009389308.1,0.725
YP_010779769.1,YP_010789068.1,0.823
YP_010776161.1,YP_010779769.1,0.813
YP_009702506.1,YP_009702999.1,0.95
YP_010776227.1,YP_010841621.1,0.681
YP_010776227.1,YP_010780873.1,0.655
YP_009702287.1,YP_009702774.1,0.951
YP_010776439.1,YP_010841871.1,0.657
YP_010781734.1,YP_010841871.1,0.569
NP_659670.1,YP_009408304.1,0.735
NP_051985.1,YP_009408304.1,0.734
NP_051810.1,YP_009408304.1,0.729
NP_938353.1,YP_009408304.1,0.726
YP_009329732.1,YP_009408304.1,0.709
YP_005296303.1,YP_009408304.1,0.708
YP_010789826.1,YP_010841871.1,0.57
YP_010780441.1,YP_010841871.1,0.557
YP_007354477.1,YP_010841871.1,0.731
YP_010779466.1,YP_010841871.1,0.51
NP_073434.1,NP_938304.1,0.858
YP_004347024.1,YP_009254952.1,0.791
YP_009254952.1,YP_009345560.1,0.788
YP_009254952.1,YP_009506801.1,0.785
YP_009238657.1,YP_009254952.1,0.773
YP_004821461.1,YP_009408304.1,0.88
YP_009143434.1,YP_009408304.1,0.854
