qseqid,sseqid,pident
YP_008357380.1,YP_009010847.1,100.0
YP_009238961.1,YP_009345211.1,82.29
YP_009480637.1,YP_717438.1,42.22
YP_010085400.1,YP_717438.1,42.239
YP_010085236.1,YP_717438.1,42.461
YP_008658523.1,YP_717438.1,47.247
NP_659656.1,YP_010509321.1,80.377
YP_009329735.1,YP_717438.1,49.28
YP_009408057.1,YP_717438.1,51.864
YP_004821465.1,YP_717438.1,72.778
YP_009408509.1,YP_717438.1,73.951
YP_009408307.1,YP_717438.1,73.702
YP_009282822.1,YP_717438.1,85.09
YP_009281876.1,YP_717438.1,85.666
YP_009143437.1,YP_717438.1,86.226
YP_004821467.1,YP_717439.1,83.699
YP_009408308.1,YP_717439.1,87.812
YP_009408510.1,YP_717439.1,88.438
YP_009143438.1,YP_717439.1,95.625
YP_009281877.1,YP_717439.1,95.611
YP_009282823.1,YP_717439.1,95.925
YP_009238961.1,YP_009254858.1,65.842
YP_010803193.1,YP_010841786.1,50.999
YP_010085798.1,YP_717439.1,99.06
YP_010377119.1,YP_717439.1,99.06
YP_010085588.1,YP_717439.1,99.687
YP_009046170.1,YP_717438.1,39.691
YP_009177149.1,YP_717438.1,40.57
YP_009448096.1,YP_717438.1,39.712
YP_009046405.1,YP_717438.1,39.823
YP_003457392.1,YP_717438.1,38.571
YP_010777858.1,YP_010777917.1,72.71
YP_010777858.1,YP_010778943.1,71.78
YP_005296306.1,YP_717438.1,49.059
YP_001293279.1,YP_009329721.1,66.938
YP_001293279.1,YP_784308.1,51.347
YP_001293279.1,YP_009046052.1,62.762
YP_001293279.1,YP_009177051.1,62.479
YP_001293279.1,YP_003457377.1,55.608
NP_957849.1,YP_001293279.1,55.45
NP_955097.1,YP_001293279.1,61.27
YP_001293279.1,YP_009447969.1,61.95
YP_001293279.1,YP_009046289.1,62.421
YP_001293279.1,YP_010085387.1,58.571
YP_001293279.1,YP_010085223.1,58.73
YP_001293279.1,YP_009389359.1,55.836
YP_001293279.1,YP_009112811.1,55.766
YP_010509340.1,YP_717439.1,99.06
NP_043986.1,YP_717526.1,31.734
NP_043986.1,YP_009448018.1,33.597
NP_043986.1,YP_009408189.1,33.076
NP_043986.1,YP_010085332.1,36.301
NP_043986.1,YP_009046333.1,33.333
NP_044051.1,YP_001293279.1,60.317
YP_001293279.1,YP_009480624.1,64.984
YP_001293279.1,YP_009268806.1,65.669
YP_001293279.1,YP_008658507.1,64.826
YP_001293279.1,YP_005296293.1,70.458
YP_001293279.1,YP_004821450.1,70.411
NP_671618.1,YP_001293279.1,70.411
NP_536535.1,YP_001293279.1,70.728
YP_001293279.1,YP_010377105.1,70.886
YP_001293279.1,YP_009408294.1,71.203
YP_001293279.1,YP_232998.1,70.728
YP_001293279.1,YP_009143424.1,70.886
YP_001293279.1,YP_010085573.1,71.044
YP_001293279.1,YP_009408496.1,71.203
YP_001293279.1,YP_010085784.1,70.886
NP_597675.1,YP_009046287.1,97.009
NP_042145.1,YP_001293279.1,71.044
YP_001293279.1,YP_009281863.1,71.203
YP_001293279.1,YP_010509326.1,71.203
YP_001293279.1,YP_009282809.1,71.519
NP_051975.1,YP_001293279.1,73.576
NP_938343.1,YP_001293279.1,73.576
NP_051800.1,YP_001293279.1,74.051
NP_073473.1,YP_001293279.1,75.791
YP_001293279.1,YP_009408044.1,74.606
YP_001293279.1,YP_227472.1,77.953
YP_010777858.1,YP_010777864.1,70.88
YP_010777858.1,YP_010778728.1,66.866
YP_010777858.1,YP_010778984.1,70.947
YP_010777858.1,YP_010778945.1,72.912
YP_010777858.1,YP_010778999.1,74.266
NP_957981.1,YP_001293279.1,56.714
NP_043986.1,YP_009281752.1,41.345
NP_043986.1,NP_052023.1,42.456
NP_043986.1,NP_051848.1,44.444
YP_010803150.1,YP_010841621.1,35.981
YP_010777858.1,YP_010779002.1,73.191
YP_010777858.1,YP_010779021.1,74.675
YP_010777858.1,YP_010779020.1,75.319
YP_010777858.1,YP_010778989.1,74.043
YP_010777858.1,YP_010777885.1,69.925
YP_010777858.1,YP_010778941.1,69.202
YP_010777858.1,YP_010777898.1,71.619
YP_010777858.1,YP_010778964.1,72.952
YP_010777858.1,YP_010778974.1,71.028
YP_010777858.1,YP_010778985.1,73.231
NP_659660.1,YP_001293279.1,98.74
YP_010777858.1,YP_010778973.1,69.575
YP_010777858.1,YP_010777945.1,67.257
YP_010777858.1,YP_010778962.1,69.928
YP_010777858.1,YP_010777871.1,71.154
YP_001293279.1,YP_717425.1,71.203
NP_043986.1,YP_009046096.1,33.389
NP_043986.1,YP_010085168.1,35.876
NP_043986.1,YP_009282698.1,40.887
YP_010777858.1,YP_010777901.1,65.245
YP_010777858.1,YP_010779014.1,76.396
YP_010777858.1,YP_010778992.1,76.35
YP_010777858.1,YP_010778971.1,73.798
YP_010777858.1,YP_010779015.1,73.077
YP_010777858.1,YP_010778983.1,73.317
YP_010777858.1,YP_010779010.1,73.798
YP_010777858.1,YP_010779044.1,73.798
YP_010777858.1,YP_010777911.1,68.161
YP_010777858.1,YP_010777866.1,69.388
YP_010777858.1,YP_010778948.1,73.317
YP_010777858.1,YP_010778953.1,68.408
YP_010777858.1,YP_010777873.1,58.333
YP_010777858.1,YP_010779013.1,75.9
YP_010777858.1,YP_010777876.1,63.962
YP_010777858.1,YP_010777946.1,66.417
YP_010777858.1,YP_010777878.1,61.822
YP_010777858.1,YP_010778987.1,70.455
YP_010777858.1,YP_010777947.1,67.84
YP_010777858.1,YP_010778958.1,71.979
YP_010777858.1,YP_010777889.1,60.931
YP_010777858.1,YP_010778970.1,70.146
YP_010777858.1,YP_010778956.1,67.78
YP_010777858.1,YP_010777932.1,64.588
NP_051779.1,NP_073453.1,73.574
YP_010777858.1,YP_010779019.1,73.317
YP_010777858.1,YP_010779001.1,75.258
YP_010777858.1,YP_010777909.1,64.494
YP_010777858.1,YP_010777938.1,70.531
NP_597675.1,YP_009447967.1,97.383
YP_004894222.1,YP_010789194.1,92.779
YP_004894222.1,YP_010776046.1,95.842
YP_010777858.1,YP_010778977.1,67.548
NP_536530.1,YP_717420.1,99.372
NP_051977.1,NP_597675.1,56.781
NP_536530.1,YP_784304.1,68.088
NP_536530.1,YP_009177055.1,73.466
YP_010777858.1,YP_010777905.1,71.003
YP_010777858.1,YP_010778982.1,71.191
YP_010777858.1,YP_010778947.1,72.928
YP_010777858.1,YP_010777912.1,62.558
YP_010777858.1,YP_010778782.1,74.792
YP_009408294.1,YP_009447969.1,60.883
YP_009408294.1,YP_010085387.1,59.33
YP_009408294.1,YP_010085223.1,59.649
YP_009408294.1,YP_009480624.1,67.143
YP_009408044.1,YP_009408294.1,77.409
NP_051779.1,YP_009408023.1,73.273
NP_051779.1,YP_005296272.1,72.973
NP_051779.1,YP_009408475.1,72.973
NP_051779.1,YP_010085551.1,74.303
NP_659656.1,YP_009177055.1,76.04
NP_659656.1,YP_003457374.1,67.141
NP_659656.1,NP_957978.1,67.089
NP_659656.1,YP_009389356.1,68.038
NP_659656.1,YP_009112808.1,68.038
NP_659656.1,YP_009046057.1,75.158
NP_536530.1,YP_009046057.1,73.186
YP_009052323.1,YP_009052339.1,86.875
YP_009052323.1,YP_009052359.1,89.091
NP_051886.1,NP_052050.1,100.0
NP_043986.1,NP_073520.1,42.787
NP_043986.1,NP_938388.1,42.502
NP_043986.1,YP_227521.1,42.096
NP_052003.1,YP_009408322.1,83.767
NP_659656.1,YP_009447974.1,75.475
NP_659656.1,NP_955103.1,75.475
NP_659656.1,YP_009268802.1,74.525
NP_659656.1,YP_009480620.1,75.671
NP_659656.1,YP_010085219.1,78.006
NP_659656.1,YP_010085383.1,78.006
NP_659656.1,YP_717420.1,80.534
NP_044046.1,NP_659656.1,78.898
NP_659656.1,YP_004821445.1,79.717
NP_051779.1,YP_009329700.1,74.174
NP_051779.1,YP_004821428.1,72.673
YP_010777858.1,YP_010777863.1,63.341
YP_010777858.1,YP_010777872.1,74.659
NP_052003.1,YP_009329749.1,82.812
NP_052003.1,YP_005296321.1,83.16
NP_052003.1,YP_009408072.1,84.896
NP_052003.1,YP_227500.1,88.312
YP_009046215.1,YP_009046446.1,93.228
YP_009046446.1,YP_009448144.1,95.485
NP_052003.1,YP_009282837.1,83.362
NP_052003.1,YP_009408524.1,83.767
NP_536530.1,YP_009046294.1,73.028
NP_659656.1,YP_009046294.1,75.633
YP_009238959.1,YP_009345213.1,84.296
YP_009238959.1,YP_009254856.1,76.443
YP_009238959.1,YP_009507087.1,84.748
YP_009238960.1,YP_009254857.1,58.744
YP_008357378.1,YP_009010380.1,96.622
YP_008357378.1,YP_009010845.1,97.973
YP_008357381.1,YP_009010621.1,70.245
YP_008357381.1,YP_009010848.1,99.73
YP_008357381.1,YP_009010383.1,98.102
YP_009238960.1,YP_009345212.1,76.379
YP_009238960.1,YP_009507088.1,80.678
NP_052003.1,NP_536562.1,82.251
NP_052003.1,YP_004821481.1,82.726
NP_052003.1,YP_010377133.1,82.338
NP_052003.1,YP_010085603.1,82.338
NP_052003.1,YP_233026.1,82.511
NP_052003.1,YP_717453.1,82.511
NP_052003.1,YP_009143452.1,82.842
NP_052003.1,YP_009281891.1,83.189
YP_009052339.1,YP_009052359.1,86.378
NP_536530.1,YP_009447974.1,73.186
YP_004061527.1,YP_004061992.1,77.143
YP_003987045.1,YP_010777444.1,89.327
NP_536530.1,YP_003457374.1,68.504
YP_009701645.1,YP_762432.1,94.231
NP_671542.1,YP_009143345.1,86.081
NP_659656.1,YP_784304.1,69.414
NP_659656.1,NP_957846.1,66.825
YP_009342176.1,YP_010087952.1,79.811
YP_001425677.1,YP_009665218.1,46.84
YP_001425677.1,YP_001498113.1,37.35
YP_001425677.1,YP_001497230.1,37.425
YP_010802917.1,YP_010803884.1,39.866
YP_004063455.1,YP_009173037.1,89.921
NP_051779.1,YP_009143403.1,74.174
NP_051779.1,YP_009282788.1,74.775
NP_051779.1,NP_536514.1,73.874
YP_007354785.1,YP_010790127.1,67.021
YP_007354785.1,YP_010779134.1,73.774
YP_003987043.1,YP_010777442.1,97.773
YP_003987044.1,YP_010777443.1,87.189
YP_003987045.1,YP_004894700.1,58.584
YP_004063455.1,YP_007674871.1,99.158
YP_004063455.1,YP_009172792.1,91.502
YP_004063455.1,YP_009172518.1,99.012
NP_052003.1,YP_784337.1,69.137
NP_052003.1,YP_009112840.1,67.952
NP_052003.1,YP_003457407.1,68.599
NP_052003.1,YP_009389387.1,69.291
NP_052003.1,YP_009480652.1,75.455
NP_052003.1,YP_009046186.1,74.567
NP_052003.1,YP_009046420.1,74.567
NP_052003.1,YP_009448112.1,74.481
NP_052003.1,YP_009268834.1,77.893
NP_052003.1,YP_009177160.1,75.519
NP_052003.1,YP_010085416.1,76.93
NP_052003.1,YP_009162498.1,44.71
YP_009010443.1,YP_009010684.1,79.152
NP_051779.1,YP_010509305.1,74.174
YP_003986606.1,YP_010803800.1,37.665
NP_052003.1,YP_010085252.1,76.93
NP_052003.1,YP_008658538.1,79.325
NP_052003.1,YP_010509354.1,82.165
NP_042172.1,NP_052003.1,82.251
NP_052003.1,YP_010085811.1,82.251
YP_003986606.1,YP_010779676.1,57.716
YP_003986606.1,YP_004894746.1,52.644
YP_003986606.1,YP_010789932.1,52.404
YP_003986606.1,YP_010788659.1,53.29
YP_003986606.1,YP_010776544.1,53.539
YP_004061667.1,YP_004063455.1,90.099
YP_001425677.1,YP_009665219.1,72.948
YP_003987045.1,YP_010788704.1,57.94
YP_009508675.1,YP_073534.1,54.951
YP_001425677.1,YP_009665221.1,73.624
YP_001425677.1,YP_009325602.1,52.885
YP_001425677.1,YP_009325601.1,54.272
YP_001425677.1,YP_001497236.1,57.346
YP_001425677.1,YP_001498119.1,58.967
YP_001425677.1,YP_009325600.1,61.96
YP_001425677.1,YP_009701715.1,68.746
YP_008003521.1,YP_008003820.1,100.0
YP_009408294.1,YP_010509326.1,88.431
YP_009408294.1,YP_010377105.1,88.59
YP_009408294.1,YP_010085784.1,88.748
YP_009329732.1,YP_010085584.1,68.619
NP_612256.1,YP_073534.1,44.643
YP_009163883.1,YP_073534.1,45.37
YP_009342128.1,YP_073534.1,88.016
YP_010087885.1,YP_073534.1,88.889
YP_010087909.1,YP_073528.1,70.068
YP_009342116.1,YP_073528.1,78.132
YP_009329732.1,YP_010509336.1,68.898
YP_010796905.1,YP_010804413.1,37.943
YP_009408294.1,YP_010085573.1,87.956
YP_001425677.1,YP_009325603.1,38.587
YP_009329728.1,YP_010085790.1,63.79
YP_073534.1,YP_164168.1,55.837
YP_010793864.1,YP_073534.1,54.175
YP_009259433.1,YP_073534.1,54.563
YP_006347650.1,YP_073534.1,54.757
YP_009272757.1,YP_073534.1,54.369
YP_009506723.1,YP_073534.1,54.369
NP_671542.1,YP_009282729.1,89.011
YP_009182042.1,YP_073534.1,54.369
YP_001293275.1,YP_784304.1,69.572
YP_009329728.1,YP_009389367.1,41.988
YP_004063441.1,YP_009172503.1,92.727
YP_004063441.1,YP_007674886.1,93.818
YP_004061650.1,YP_004063441.1,99.636
YP_004063441.1,YP_009173021.1,99.636
YP_009329732.1,YP_009389371.1,57.703
YP_009329732.1,YP_009448093.1,60.759
YP_009329732.1,YP_010085233.1,60.679
YP_009329732.1,YP_009480634.1,62.676
YP_009329732.1,YP_010085397.1,60.82
YP_009329732.1,YP_010377115.1,68.619
YP_009329732.1,YP_010085794.1,68.619
YP_009046444.1,YP_009448141.1,94.558
NP_957846.1,YP_001293275.1,67.615
YP_001293275.1,YP_003457374.1,67.93
NP_957978.1,YP_001293275.1,67.722
YP_001293275.1,YP_009389356.1,68.513
YP_001293275.1,YP_009112808.1,68.513
YP_001293275.1,YP_009046057.1,75.316
YP_001293275.1,YP_009046294.1,75.791
YP_001293275.1,YP_009447974.1,75.633
NP_955103.1,YP_001293275.1,75.633
YP_001293275.1,YP_009268802.1,75.0
YP_001293275.1,YP_009480620.1,75.987
YP_001293275.1,YP_010085219.1,78.006
YP_001293275.1,YP_010085383.1,78.006
YP_001293275.1,YP_717420.1,80.848
NP_044046.1,YP_001293275.1,79.055
YP_009329732.1,YP_009408506.1,68.303
YP_009329732.1,YP_009408304.1,68.303
YP_009329732.1,YP_009408054.1,74.477
YP_009329728.1,YP_010377111.1,63.482
YP_009329728.1,YP_009408502.1,64.526
YP_009329728.1,YP_009408050.1,64.435
NP_671542.1,YP_009281783.1,89.377
NP_671542.1,YP_717346.1,96.364
YP_004061859.1,YP_004063649.1,86.392
YP_004063649.1,YP_009173236.1,86.709
YP_004063649.1,YP_009172995.1,88.924
YP_004063649.1,YP_009172740.1,99.051
YP_004063649.1,YP_007674669.1,100.0
YP_009329728.1,YP_010085580.1,63.482
YP_009329728.1,YP_010509332.1,63.636
YP_010796755.1,YP_010796933.1,100.0
YP_009046212.1,YP_009046444.1,92.857
YP_001293275.1,YP_009408491.1,82.39
YP_001293275.1,YP_009143419.1,80.534
YP_001293275.1,YP_009282804.1,80.848
YP_001293275.1,YP_010509321.1,80.691
YP_001293275.1,YP_009281858.1,81.005
NP_042140.1,YP_001293275.1,80.691
NP_671613.1,YP_001293275.1,81.162
YP_001293275.1,YP_008658502.1,81.529
YP_001293275.1,YP_232993.1,81.005
YP_001293275.1,YP_010085568.1,81.162
YP_001293275.1,YP_010377100.1,81.319
NP_536530.1,YP_001293275.1,81.162
YP_001293275.1,YP_010085779.1,81.319
YP_001293275.1,YP_009408289.1,82.39
YP_001293275.1,YP_005296288.1,85.197
YP_001293275.1,YP_009177055.1,76.04
NP_671542.1,YP_010085489.1,96.727
YP_004061549.1,YP_009172617.1,57.173
YP_004061549.1,YP_007674772.1,56.959
NP_536458.1,NP_671542.1,97.826
YP_003457309.1,YP_009389411.1,55.621
YP_009046208.1,YP_009046440.1,87.829
YP_009046440.1,YP_009448137.1,95.05
YP_001293275.1,YP_004821445.1,80.346
NP_073469.1,YP_001293275.1,87.717
NP_938339.1,YP_001293275.1,88.661
YP_001293275.1,YP_009408039.1,87.874
NP_051795.1,YP_001293275.1,88.031
NP_051970.1,YP_001293275.1,88.189
YP_001293275.1,YP_227468.1,89.134
NP_659656.1,YP_001293275.1,98.583
YP_001293275.1,YP_009329717.1,85.827
YP_001293274.1,YP_784303.1,45.87
NP_955105.1,YP_001293274.1,55.696
YP_001293274.1,YP_009046058.1,56.384
YP_001293274.1,YP_009046295.1,56.384
YP_001293274.1,YP_009447975.1,56.637
YP_001293274.1,YP_009177056.1,57.396
YP_001293274.1,YP_010085218.1,55.025
YP_001293274.1,YP_010085382.1,54.899
YP_004061549.1,YP_009172890.1,58.03
YP_001293274.1,YP_009389355.1,54.892
YP_001293274.1,YP_003457373.1,55.019
NP_957845.1,YP_001293274.1,55.654
YP_001293274.1,YP_009112807.1,55.457
NP_957977.1,YP_001293274.1,54.822
NP_044045.1,YP_001293274.1,56.218
YP_001293274.1,YP_009268801.1,60.38
YP_001293274.1,YP_008658501.1,63.486
NP_042139.1,YP_001293274.1,66.752
YP_001293274.1,YP_009281857.1,66.879
YP_001293274.1,YP_009143418.1,66.752
YP_001293274.1,YP_009282803.1,66.624
YP_001293274.1,YP_010509320.1,66.879
NP_536529.1,YP_001293274.1,67.006
YP_001293274.1,YP_232992.1,67.006
YP_010377062.1,YP_010803255.1,55.868
YP_010377062.1,YP_010841881.1,47.632
YP_010377062.1,YP_010804495.1,53.75
YP_003986606.1,YP_010841990.1,54.449
YP_003986606.1,YP_010780235.1,55.827
YP_003986606.1,YP_010781517.1,55.746
YP_004061549.1,YP_009173155.1,56.867
YP_004063455.1,YP_009665076.1,70.98
YP_001293274.1,YP_010085778.1,66.879
YP_001293274.1,YP_717419.1,67.006
YP_001293274.1,YP_010377099.1,67.134
NP_671612.1,YP_001293274.1,67.006
YP_001293274.1,YP_004821443.1,67.305
YP_001293274.1,YP_009408288.1,68.838
YP_001293274.1,YP_010085567.1,67.006
YP_001293274.1,YP_005296287.1,68.71
YP_001293274.1,YP_009329716.1,69.211
YP_001293274.1,YP_009408038.1,72.427
NP_938338.1,YP_001293274.1,77.226
NP_051794.1,YP_001293274.1,76.59
NP_073468.1,YP_001293274.1,78.626
NP_051969.1,YP_001293274.1,76.845
YP_001293274.1,YP_227467.1,78.244
YP_001293274.1,YP_009480619.1,58.534
YP_010377004.1,YP_010377180.1,100.0
YP_010377003.1,YP_010377181.1,100.0
YP_010377002.1,YP_010377182.1,100.0
YP_010377005.1,YP_010377179.1,100.0
NP_064963.1,YP_008003979.1,82.314
NP_064963.1,YP_008004595.1,88.816
NP_064963.1,YP_008004293.1,89.474
YP_004063455.1,YP_009465898.1,64.694
YP_004063455.1,YP_007676096.1,70.611
YP_009052367.1,YP_009465912.1,39.464
YP_001293274.1,YP_009408490.1,68.582
NP_051779.1,YP_009408273.1,73.874
NP_051779.1,NP_938323.1,75.976
NP_042124.1,NP_051779.1,73.574
NP_051779.1,YP_009281842.1,74.174
NP_051779.1,YP_717405.1,73.574
NP_659655.1,YP_001293274.1,99.618
YP_009345532.1,YP_009507230.1,83.967
YP_009282829.1,YP_717445.1,89.39
YP_010085594.1,YP_717445.1,96.286
YP_010377125.1,YP_717445.1,97.082
YP_010085803.1,YP_717445.1,97.613
YP_009259439.1,YP_009508669.1,96.899
YP_009259439.1,YP_009506728.1,97.416
YP_009259439.1,YP_009272752.1,98.191
YP_009259439.1,YP_010793860.1,98.45
NP_042089.1,YP_010509270.1,97.297
YP_009052367.1,YP_009173231.1,40.519
YP_009052367.1,YP_009172735.1,41.145
YP_010087980.1,YP_010793895.1,58.672
NP_671542.1,YP_010085706.1,97.464
NP_064963.1,YP_008003734.1,78.431
YP_003457309.1,YP_009112867.1,58.103
YP_003457309.1,YP_003457432.1,100.0
NP_042089.1,YP_232942.1,97.683
YP_010509346.1,YP_717445.1,98.677
YP_004061908.1,YP_004063455.1,72.189
YP_009052367.1,YP_009173327.1,44.613
YP_009052367.1,YP_010804413.1,45.147
NP_671542.1,YP_010377026.1,97.826
YP_009052367.1,YP_009174603.1,37.845
YP_009052367.1,YP_009507473.1,38.475
YP_009052367.1,YP_009174654.1,39.483
YP_009052367.1,YP_009174728.1,40.341
YP_003457308.1,YP_009389412.1,83.682
YP_009408516.1,YP_717445.1,62.599
YP_009408314.1,YP_717445.1,63.395
YP_009143444.1,YP_717445.1,87.533
YP_009281883.1,YP_717445.1,88.095
NP_042089.1,YP_717368.1,97.683
NP_042050.1,YP_009281764.1,64.745
NP_042050.1,YP_010085469.1,73.06
NP_042050.1,YP_010085686.1,86.087
NP_042050.1,YP_010377009.1,92.461
NP_042050.1,YP_717325.1,94.04
YP_008357382.1,YP_009010849.1,98.163
YP_008357382.1,YP_009010384.1,94.301
YP_003457308.1,YP_003457433.1,100.0
YP_003986607.1,YP_010777030.1,73.892
YP_003986609.1,YP_010790110.1,69.164
YP_003986609.1,YP_010777032.1,94.101
YP_010088005.1,YP_010793866.1,41.1
YP_004895018.1,YP_010790173.1,59.029
YP_004895018.1,YP_010779090.1,62.669
YP_004895018.1,YP_010776787.1,83.37
YP_004895018.1,YP_010788397.1,74.275
YP_001293270.1,YP_784299.1,47.714
NP_955215.1,YP_001293270.1,54.706
YP_001293270.1,YP_009046140.1,54.098
YP_001293270.1,YP_009046377.1,53.864
YP_001293270.1,YP_009448065.1,54.215
YP_001293270.1,YP_009177131.1,56.169
YP_003406795.1,YP_009254782.1,67.363
NP_536520.1,YP_009143409.1,85.185
YP_003457308.1,YP_009480552.1,53.682
YP_003457308.1,YP_008658436.1,60.526
YP_003457308.1,YP_009268733.1,54.762
YP_003457308.1,YP_009112869.1,85.558
YP_001293270.1,YP_003457369.1,52.934
YP_001293270.1,YP_009112803.1,52.561
NP_957973.1,YP_001293270.1,52.747
NP_957841.1,YP_001293270.1,53.602
YP_001293270.1,YP_009480615.1,56.655
YP_001293270.1,YP_010085214.1,56.951
YP_001293270.1,YP_010085378.1,57.073
NP_044041.1,YP_001293270.1,55.702
YP_001293270.1,YP_009268797.1,59.507
YP_001293270.1,YP_008658497.1,56.532
NP_042135.1,YP_001293270.1,63.915
YP_001293270.1,YP_717415.1,63.915
NP_671608.1,YP_001293270.1,64.124
NP_536525.1,YP_001293270.1,64.209
YP_001293270.1,YP_010377095.1,64.209
NP_536520.1,YP_009281848.1,84.877
YP_010087885.1,YP_010793864.1,52.135
NP_536520.1,YP_010085769.1,93.538
YP_001293270.1,YP_010509316.1,64.524
YP_001293270.1,YP_010085563.1,63.83
YP_001293270.1,YP_010085774.1,64.151
YP_001293270.1,YP_009143414.1,64.421
YP_001293270.1,YP_009282799.1,65.366
YP_001293270.1,YP_009329713.1,68.459
YP_001293270.1,YP_009281853.1,65.525
YP_001293270.1,YP_005296283.1,67.219
YP_001293270.1,YP_004821439.1,65.995
YP_001293270.1,YP_009408486.1,67.062
YP_001293270.1,YP_009408284.1,67.299
YP_001293270.1,YP_009408034.1,66.272
NP_051790.1,YP_001293270.1,68.63
NP_051965.1,YP_001293270.1,69.111
NP_073464.1,YP_001293270.1,72.361
YP_001293270.1,YP_009389351.1,51.821
YP_009052367.1,YP_009172989.1,40.84
YP_009052367.1,YP_009665024.1,41.271
YP_009052367.1,YP_009701907.1,43.114
YP_009052367.1,YP_009325819.1,42.214
YP_003986613.1,YP_010777037.1,77.901
YP_003986611.1,YP_010777035.1,82.006
YP_001293270.1,YP_227463.1,72.899
NP_659651.1,YP_001293270.1,98.456
NP_051794.1,YP_009389355.1,56.544
NP_051794.1,YP_003457373.1,57.052
NP_051794.1,NP_957845.1,58.069
NP_051794.1,YP_009112807.1,56.835
YP_001293270.1,YP_232988.1,64.033
NP_051794.1,YP_009268801.1,61.401
NP_536520.1,YP_009282794.1,85.802
YP_001497276.1,YP_001497907.1,100.0
YP_001497276.1,YP_001497574.1,99.69
NP_938334.1,YP_001293270.1,70.7
YP_008357384.1,YP_009010387.1,97.122
YP_008357384.1,YP_009010851.1,98.917
NP_042050.1,YP_009282710.1,63.333
YP_008357386.1,YP_009010389.1,99.632
NP_051794.1,NP_957977.1,57.107
NP_064969.1,YP_008003738.1,76.772
NP_064969.1,YP_008003974.1,79.072
NP_064969.1,YP_009665942.1,81.71
NP_064969.1,YP_008004297.1,82.488
NP_064969.1,YP_008004599.1,83.101
NP_064974.1,YP_008004298.1,88.717
YP_009408518.1,YP_717447.1,67.409
YP_009408316.1,YP_717447.1,68.016
YP_009143446.1,YP_717447.1,88.032
YP_009281885.1,YP_717447.1,89.697
YP_009282831.1,YP_717447.1,91.498
YP_010085596.1,YP_717447.1,94.747
YP_010377127.1,YP_717447.1,95.943
YP_010509348.1,YP_717447.1,97.363
YP_010085805.1,YP_717447.1,97.363
YP_001110975.1,YP_762432.1,85.27
NP_064969.1,YP_009001680.1,47.014
YP_003406795.1,YP_009507241.1,68.407
YP_009408295.1,YP_010509327.1,81.185
YP_009408295.1,YP_010085785.1,81.185
YP_009408295.1,YP_010085574.1,81.533
NP_051794.1,NP_073468.1,77.735
NP_051794.1,YP_227467.1,78.753
NP_051794.1,NP_051969.1,96.056
NP_051794.1,YP_009480619.1,59.217
YP_004821475.1,YP_717447.1,67.814
YP_008357388.1,YP_009010856.1,99.281
YP_008357388.1,YP_009010392.1,99.64
YP_008357386.1,YP_009010853.1,96.579
